tournament_name,match_date,stage_name,stage_code,is_knockout,group_name,home_team_name,away_team_name,home_team_code,away_team_code,home_elo_before,away_elo_before,elo_diff,home_form_gf,home_form_ga,home_form_pts,away_form_gf,away_form_ga,away_form_pts,extra_time,penalty_shootout,home_team_score,away_team_score,total_goals,goal_diff,outcome,home_team_win,away_team_win,draw,home_fifa_rank,away_fifa_rank,fifa_rank_diff,has_fifa_rank
1998 FIFA Men's World Cup,1998-07-11,third-place match,0,1,not applicable,Netherlands,Croatia,NLD,HRV,1607.34,1529.38,77.95999999999981,2.4,1.0,2.0,1.2,0.6,1.8,0,0,1,2,3,-1,away_win,0,1,0,25.0,19.0,6.0,1
1998 FIFA Men's World Cup,1998-07-12,final,4,1,not applicable,Brazil,France,BRA,FRA,1553.16,1485.88,67.27999999999997,2.4,1.2,2.4,1.8,0.4,3.0,0,0,0,3,3,-3,away_win,0,1,0,,1.0,,1
2002 FIFA Men's World Cup,2002-05-31,group stage,0,0,Group A,France,Senegal,FRA,SEN,1534.1,1500.0,34.09999999999991,1.6,0.4,3.0,0.0,0.0,0.0,0,0,0,1,1,-1,away_win,0,1,0,1.0,42.0,-41.0,1
2002 FIFA Men's World Cup,2002-06-01,group stage,0,0,Group E,Republic of Ireland,Cameroon,IRL,CMR,1456.97,1543.17,-86.20000000000005,0.4,1.0,0.8,0.6,2.8,0.4,0,0,1,1,2,0,draw,0,0,1,15.0,17.0,-2.0,1
2002 FIFA Men's World Cup,2002-06-01,group stage,0,0,Group A,Uruguay,Denmark,URY,DNK,1550.28,1480.97,69.30999999999995,0.4,1.2,0.8,1.8,1.4,1.4,0,0,1,2,3,-1,away_win,0,1,0,24.0,20.0,4.0,1
2002 FIFA Men's World Cup,2002-06-01,group stage,0,0,Group E,Germany,Saudi Arabia,DEU,SAU,1547.66,1502.37,45.29000000000019,1.6,1.2,2.0,0.8,2.0,0.8,0,0,8,0,8,8,home_win,1,0,0,11.0,34.0,-23.0,1
2002 FIFA Men's World Cup,2002-06-02,group stage,0,0,Group F,Argentina,Nigeria,ARG,NGA,1532.88,1529.37,3.5100000000002183,2.0,0.8,2.4,1.4,2.2,1.2,0,0,1,0,1,1,home_win,1,0,0,3.0,27.0,-24.0,1
2002 FIFA Men's World Cup,2002-06-02,group stage,0,0,Group B,Paraguay,South Africa,PRY,ZAF,1417.01,1485.78,-68.76999999999998,0.6,1.0,1.0,1.0,2.0,0.67,0,0,2,2,4,0,draw,0,0,1,18.0,37.0,-19.0,1
2002 FIFA Men's World Cup,2002-06-02,group stage,0,0,Group F,England,Sweden,ENG,SWE,1390.78,1536.62,-145.83999999999992,1.6,1.2,1.2,2.0,1.0,2.0,0,0,1,1,2,0,draw,0,0,1,12.0,19.0,-7.0,1
2002 FIFA Men's World Cup,2002-06-02,group stage,0,0,Group B,Spain,Slovenia,ESP,SVN,1613.52,1500.0,113.51999999999998,2.4,1.2,1.4,0.0,0.0,0.0,0,0,3,1,4,2,home_win,1,0,0,8.0,25.0,-17.0,1
2002 FIFA Men's World Cup,2002-06-03,group stage,0,0,Group G,Italy,Ecuador,ITA,ECU,1547.78,1500.0,47.77999999999997,1.6,0.6,2.0,0.0,0.0,0.0,0,0,2,0,2,2,home_win,1,0,0,6.0,36.0,-30.0,1
2002 FIFA Men's World Cup,2002-06-03,group stage,0,0,Group G,Croatia,Mexico,HRV,MEX,1587.81,1444.52,143.28999999999996,1.4,0.8,1.8,1.8,1.6,1.0,0,0,0,1,1,-1,away_win,0,1,0,21.0,7.0,14.0,1
2002 FIFA Men's World Cup,2002-06-03,group stage,0,0,Group C,Brazil,Turkey,BRA,TUR,1504.94,1484.14,20.799999999999955,1.8,1.8,1.8,3.33,3.67,1.0,0,0,2,1,3,1,home_win,1,0,0,,,,0
2002 FIFA Men's World Cup,2002-06-04,group stage,0,0,Group C,China,Costa Rica,CHN,CRI,1500.0,1465.16,34.83999999999992,0.0,0.0,0.0,1.0,1.5,1.5,0,0,0,2,2,-2,away_win,0,1,0,50.0,29.0,21.0,1
2002 FIFA Men's World Cup,2002-06-04,group stage,0,0,Group H,Japan,Belgium,JPN,BEL,1515.54,1507.63,7.9099999999998545,0.33,1.33,0.0,1.0,1.4,0.6,0,0,2,2,4,0,draw,0,0,1,1.0,23.0,-22.0,1
2002 FIFA Men's World Cup,2002-06-04,group stage,0,0,Group D,South Korea,Poland,KOR,POL,1529.29,1542.67,-13.38000000000011,0.8,2.4,0.4,0.8,1.8,1.4,0,0,2,0,2,2,home_win,1,0,0,1.0,38.0,-37.0,1
2002 FIFA Men's World Cup,2002-06-05,group stage,0,0,Group H,Russia,Tunisia,RUS,TUN,1493.04,1462.88,30.15999999999985,2.33,2.0,1.0,0.2,1.0,0.4,0,0,2,0,2,2,home_win,1,0,0,28.0,31.0,-3.0,1
2002 FIFA Men's World Cup,2002-06-05,group stage,0,0,Group D,United States,Portugal,USA,PRT,1560.31,1497.21,63.09999999999991,0.2,1.4,0.0,1.0,1.4,1.2,0,0,3,2,5,1,home_win,1,0,0,13.0,5.0,8.0,1
2002 FIFA Men's World Cup,2002-06-05,group stage,0,0,Group E,Germany,Republic of Ireland,DEU,IRL,1561.59,1460.86,100.73000000000002,2.8,1.2,2.0,0.6,1.0,1.0,0,0,1,1,2,0,draw,0,0,1,11.0,15.0,-4.0,1
2002 FIFA Men's World Cup,2002-06-06,group stage,0,0,Group A,France,Uruguay,FRA,URY,1517.57,1500.12,17.450000000000045,1.2,0.4,2.4,0.6,1.4,0.8,0,0,0,0,0,0,draw,0,0,1,1.0,24.0,-23.0,1
2002 FIFA Men's World Cup,2002-06-06,group stage,0,0,Group A,Denmark,Senegal,DNK,SEN,1531.13,1516.53,14.600000000000136,2.0,1.6,1.4,1.0,0.0,3.0,0,0,1,1,2,0,draw,0,0,1,20.0,42.0,-22.0,1
2002 FIFA Men's World Cup,2002-06-06,group stage,0,0,Group E,Cameroon,Saudi Arabia,CMR,SAU,1539.28,1488.44,50.83999999999992,0.8,2.4,0.6,0.6,3.6,0.2,0,0,1,0,1,1,home_win,1,0,0,17.0,34.0,-17.0,1
2002 FIFA Men's World Cup,2002-06-07,group stage,0,0,Group B,Spain,Paraguay,ESP,PRY,1624.47,1420.14,204.32999999999996,2.4,1.4,1.4,1.0,0.8,1.2,0,0,3,1,4,2,home_win,1,0,0,8.0,18.0,-10.0,1
2002 FIFA Men's World Cup,2002-06-07,group stage,0,0,Group F,Argentina,England,ARG,ENG,1548.72,1397.13,151.58999999999992,2.0,0.8,2.4,1.6,1.0,1.4,0,0,0,1,1,-1,away_win,0,1,0,3.0,12.0,-9.0,1
2002 FIFA Men's World Cup,2002-06-07,group stage,0,0,Group F,Sweden,Nigeria,SWE,NGA,1530.27,1513.53,16.74000000000001,2.0,1.0,2.0,1.2,2.0,1.2,0,0,2,1,3,1,home_win,1,0,0,19.0,27.0,-8.0,1
2002 FIFA Men's World Cup,2002-06-08,group stage,0,0,Group C,Brazil,China,BRA,CHN,1519.98,1482.76,37.22000000000003,2.0,1.6,2.4,0.0,2.0,0.0,0,0,4,0,4,4,home_win,1,0,0,2.0,50.0,-48.0,1
2002 FIFA Men's World Cup,2002-06-08,group stage,0,0,Group B,South Africa,Slovenia,ZAF,SVN,1482.65,1489.05,-6.399999999999864,1.25,2.0,0.75,1.0,3.0,0.0,0,0,1,0,1,1,home_win,1,0,0,37.0,25.0,12.0,1
2002 FIFA Men's World Cup,2002-06-08,group stage,0,0,Group G,Italy,Croatia,ITA,HRV,1561.59,1466.77,94.81999999999994,1.6,0.2,2.4,1.4,0.8,1.8,0,0,1,2,3,-1,away_win,0,1,0,6.0,21.0,-15.0,1
2002 FIFA Men's World Cup,2002-06-09,group stage,0,0,Group G,Mexico,Ecuador,MEX,ECU,1565.56,1486.19,79.36999999999989,1.8,1.4,1.6,0.0,2.0,0.0,0,0,2,1,3,1,home_win,1,0,0,7.0,36.0,-29.0,1
2002 FIFA Men's World Cup,2002-06-09,group stage,0,0,Group C,Costa Rica,Turkey,CRI,TUR,1482.4,1469.1,13.300000000000182,1.2,1.2,1.8,2.75,3.25,0.75,0,0,1,1,2,0,draw,0,0,1,29.0,22.0,7.0,1
2002 FIFA Men's World Cup,2002-06-09,group stage,0,0,Group H,Japan,Russia,JPN,RUS,1515.18,1507.65,7.529999999999973,0.75,1.5,0.25,2.25,1.5,1.5,0,0,1,0,1,1,home_win,1,0,0,1.0,28.0,-27.0,1
2002 FIFA Men's World Cup,2002-06-10,group stage,0,0,Group D,South Korea,United States,KOR,USA,1545.91,1573.44,-27.529999999999973,1.2,2.4,0.8,0.8,1.6,0.6,0,0,1,1,2,0,draw,0,0,1,1.0,13.0,-12.0,1
2002 FIFA Men's World Cup,2002-06-10,group stage,0,0,Group H,Tunisia,Belgium,TUN,BEL,1448.27,1507.99,-59.72000000000003,0.2,1.2,0.4,1.4,1.6,0.8,0,0,1,1,2,0,draw,0,0,1,31.0,23.0,8.0,1
2002 FIFA Men's World Cup,2002-06-10,group stage,0,0,Group D,Portugal,Poland,PRT,POL,1484.08,1526.05,-41.97000000000003,1.2,1.6,1.2,0.2,1.8,0.8,0,0,4,0,4,4,home_win,1,0,0,5.0,38.0,-33.0,1
2002 FIFA Men's World Cup,2002-06-11,group stage,0,0,Group A,Denmark,France,DNK,FRA,1530.46,1516.77,13.690000000000056,2.0,1.6,1.4,1.0,0.4,2.0,0,0,2,0,2,2,home_win,1,0,0,20.0,1.0,19.0,1
2002 FIFA Men's World Cup,2002-06-11,group stage,0,0,Group A,Senegal,Uruguay,SEN,URY,1517.2,1500.92,16.279999999999973,1.0,0.5,2.0,0.6,1.4,0.8,0,0,3,3,6,0,draw,0,0,1,42.0,24.0,18.0,1
2002 FIFA Men's World Cup,2002-06-11,group stage,0,0,Group E,Cameroon,Germany,CMR,DEU,1552.96,1557.08,-4.119999999999891,0.8,1.2,1.2,2.6,1.0,2.0,0,0,0,2,2,-2,away_win,0,1,0,17.0,11.0,6.0,1
2002 FIFA Men's World Cup,2002-06-11,group stage,0,0,Group E,Saudi Arabia,Republic of Ireland,SAU,IRL,1474.76,1465.37,9.3900000000001,0.4,3.2,0.2,0.6,1.2,0.6,0,0,0,3,3,-3,away_win,0,1,0,34.0,15.0,19.0,1
2002 FIFA Men's World Cup,2002-06-12,group stage,0,0,Group B,Slovenia,Paraguay,SVN,PRY,1472.76,1412.6,60.16000000000008,0.5,2.0,0.0,1.2,1.4,1.0,0,0,1,3,4,-2,away_win,0,1,0,25.0,18.0,7.0,1
2002 FIFA Men's World Cup,2002-06-12,group stage,0,0,Group B,South Africa,Spain,ZAF,ESP,1498.94,1632.01,-133.06999999999994,1.2,1.6,1.2,2.8,1.2,2.0,0,0,2,3,5,-1,away_win,0,1,0,37.0,8.0,29.0,1
2002 FIFA Men's World Cup,2002-06-12,group stage,0,0,Group F,Nigeria,England,NGA,ENG,1498.3,1526.15,-27.850000000000136,0.8,2.0,0.6,1.4,1.0,1.4,0,0,0,0,0,0,draw,0,0,1,27.0,12.0,15.0,1
2002 FIFA Men's World Cup,2002-06-12,group stage,0,0,Group F,Sweden,Argentina,SWE,ARG,1545.5,1419.7,125.79999999999995,1.8,1.0,2.0,1.0,1.0,1.8,0,0,1,1,2,0,draw,0,0,1,19.0,3.0,16.0,1
2002 FIFA Men's World Cup,2002-06-13,group stage,0,0,Group C,Costa Rica,Brazil,CRI,BRA,1481.79,1534.27,-52.48000000000002,1.2,1.4,1.4,2.0,1.4,2.4,0,0,2,5,7,-3,away_win,0,1,0,29.0,2.0,27.0,1
2002 FIFA Men's World Cup,2002-06-13,group stage,0,0,Group C,Turkey,China,TUR,CHN,1469.71,1468.47,1.240000000000009,2.4,2.8,0.8,0.0,3.0,0.0,0,0,3,0,3,3,home_win,1,0,0,22.0,50.0,-28.0,1
2002 FIFA Men's World Cup,2002-06-13,group stage,0,0,Group G,Ecuador,Croatia,ECU,HRV,1473.78,1541.33,-67.54999999999995,0.5,2.0,0.0,1.6,1.0,1.8,0,0,1,0,1,1,home_win,1,0,0,36.0,21.0,15.0,1
2002 FIFA Men's World Cup,2002-06-13,group stage,0,0,Group G,Mexico,Italy,MEX,ITA,1577.97,1487.03,90.94000000000004,1.6,1.4,1.6,1.2,0.6,1.8,0,0,1,1,2,0,draw,0,0,1,7.0,6.0,1.0,1
2002 FIFA Men's World Cup,2002-06-14,group stage,0,0,Group D,Portugal,South Korea,PRT,KOR,1502.0,1547.18,-45.180000000000064,1.6,1.4,1.2,1.0,2.0,1.0,0,0,0,1,1,-1,away_win,0,1,0,5.0,1.0,4.0,1
2002 FIFA Men's World Cup,2002-06-14,group stage,0,0,Group D,Poland,United States,POL,USA,1508.13,1572.17,-64.03999999999996,0.2,2.6,0.6,1.0,1.6,0.8,0,0,3,1,4,2,home_win,1,0,0,38.0,13.0,25.0,1
2002 FIFA Men's World Cup,2002-06-14,group stage,0,0,Group H,Belgium,Russia,BEL,RUS,1505.27,1492.0,13.269999999999982,1.2,1.2,1.0,1.8,1.4,1.2,0,0,3,2,5,1,home_win,1,0,0,23.0,28.0,-5.0,1
2002 FIFA Men's World Cup,2002-06-14,group stage,0,0,Group H,Tunisia,Japan,TUN,JPN,1450.99,1530.83,-79.83999999999992,0.4,1.4,0.4,0.8,1.2,0.8,0,0,0,2,2,-2,away_win,0,1,0,31.0,1.0,30.0,1
2002 FIFA Men's World Cup,2002-06-15,round of 16,1,1,not applicable,Germany,Paraguay,DEU,PRY,1537.15,1454.02,83.13000000000011,2.6,1.0,2.0,1.8,1.6,1.4,0,0,1,0,1,1,home_win,1,0,0,11.0,18.0,-7.0,1
2002 FIFA Men's World Cup,2002-06-15,round of 16,1,1,not applicable,Denmark,England,DNK,ENG,1545.83,1524.87,20.96000000000004,2.2,1.2,2.0,1.2,0.6,1.6,0,0,0,3,3,-3,away_win,0,1,0,20.0,12.0,8.0,1
2002 FIFA Men's World Cup,2002-06-16,round of 16,1,1,not applicable,Sweden,Senegal,SWE,SEN,1539.95,1516.45,23.5,1.6,0.8,1.6,1.67,1.33,1.67,1,0,1,2,3,-1,away_win,0,1,0,19.0,42.0,-23.0,1
2002 FIFA Men's World Cup,2002-06-16,round of 16,1,1,not applicable,Spain,Republic of Ireland,ESP,IRL,1488.79,1458.33,30.46000000000004,3.0,1.0,2.6,1.0,0.8,1.2,1,1,1,1,2,0,home_win,1,0,0,8.0,15.0,-7.0,1
2002 FIFA Men's World Cup,2002-06-17,round of 16,1,1,not applicable,Brazil,Belgium,BRA,BEL,1468.19,1520.66,-52.47000000000003,2.4,1.4,2.4,1.8,1.6,1.4,0,0,2,0,2,2,home_win,1,0,0,2.0,23.0,-21.0,1
2002 FIFA Men's World Cup,2002-06-17,round of 16,1,1,not applicable,Mexico,United States,MEX,USA,1573.88,1553.25,20.63000000000011,1.4,1.2,1.6,1.2,1.8,0.8,0,0,0,2,2,-2,away_win,0,1,0,7.0,13.0,-6.0,1
2002 FIFA Men's World Cup,2002-06-18,round of 16,1,1,not applicable,South Korea,Italy,KOR,ITA,1488.07,1491.12,-3.0499999999999545,1.0,1.4,1.6,1.0,0.6,1.4,1,0,2,1,3,1,home_win,1,0,0,1.0,6.0,-5.0,1
2002 FIFA Men's World Cup,2002-06-18,round of 16,1,1,not applicable,Japan,Turkey,JPN,TUR,1438.6,1485.65,-47.05000000000018,1.2,1.0,1.4,2.8,2.0,1.4,0,0,0,1,1,-1,away_win,0,1,0,1.0,22.0,-21.0,1
2002 FIFA Men's World Cup,2002-06-21,quarter-finals,2,1,not applicable,England,Brazil,ENG,BRA,1528.87,1486.59,42.27999999999997,1.4,0.6,1.6,2.6,1.2,2.4,0,0,1,2,3,-1,away_win,0,1,0,12.0,2.0,10.0,1
2002 FIFA Men's World Cup,2002-06-21,quarter-finals,2,1,not applicable,Germany,United States,DEU,USA,1549.39,1556.93,-7.539999999999964,2.4,0.8,2.0,1.4,1.4,1.4,0,0,1,0,1,1,home_win,1,0,0,11.0,13.0,-2.0,1
2002 FIFA Men's World Cup,2002-06-22,quarter-finals,2,1,not applicable,Spain,South Korea,ESP,KOR,1503.39,1504.21,-0.8199999999999363,3.2,1.2,3.0,1.4,0.6,2.2,1,1,0,0,0,0,away_win,0,1,0,8.0,1.0,7.0,1
2002 FIFA Men's World Cup,2002-06-22,quarter-finals,2,1,not applicable,Senegal,Turkey,SEN,TUR,1522.87,1424.75,98.11999999999988,1.75,1.25,2.0,1.6,2.0,1.4,1,0,0,1,1,-1,away_win,0,1,0,42.0,22.0,20.0,1
2002 FIFA Men's World Cup,2002-06-25,semi-finals,3,1,not applicable,Germany,South Korea,DEU,KOR,1565.74,1487.43,78.30999999999995,2.6,0.2,2.6,1.2,0.4,2.6,0,0,1,0,1,1,home_win,1,0,0,11.0,1.0,10.0,1
2002 FIFA Men's World Cup,2002-06-26,semi-finals,3,1,not applicable,Brazil,Turkey,BRA,TUR,1510.93,1502.47,8.460000000000036,3.0,0.8,3.0,1.4,0.6,2.0,0,0,1,0,1,1,home_win,1,0,0,,,,0
2002 FIFA Men's World Cup,2002-06-29,third-place match,0,1,not applicable,South Korea,Turkey,KOR,TUR,1474.98,1486.86,-11.879999999999882,0.8,0.6,2.0,1.2,0.4,2.0,0,0,2,3,5,-1,away_win,0,1,0,1.0,22.0,-21.0,1
2002 FIFA Men's World Cup,2002-06-30,final,4,1,not applicable,Germany,Brazil,DEU,BRA,1578.19,1526.54,51.65000000000009,1.2,0.2,2.6,2.8,0.6,3.0,0,0,0,2,2,-2,away_win,0,1,0,11.0,2.0,9.0,1
2006 FIFA Men's World Cup,2006-06-09,group stage,0,0,Group A,Germany,Costa Rica,DEU,CRI,1544.9,1547.87,-2.9699999999998,1.0,0.4,2.4,1.6,2.2,1.4,0,0,4,2,6,2,home_win,1,0,0,19.0,26.0,-7.0,1
2006 FIFA Men's World Cup,2006-06-09,group stage,0,0,Group A,Poland,Ecuador,POL,ECU,1527.05,1492.85,34.200000000000045,0.6,2.8,0.6,0.67,1.33,1.0,0,0,0,2,2,-2,away_win,0,1,0,29.0,39.0,-10.0,1
2006 FIFA Men's World Cup,2006-06-10,group stage,0,0,Group B,England,Paraguay,ENG,PRY,1504.53,1441.78,62.75,1.2,0.6,1.6,1.2,1.6,0.8,0,0,1,0,1,1,home_win,1,0,0,10.0,33.0,-23.0,1
2006 FIFA Men's World Cup,2006-06-10,group stage,0,0,Group B,Trinidad and Tobago,Sweden,TTO,SWE,1500.0,1533.53,-33.52999999999997,0.0,0.0,0.0,1.8,1.0,1.6,0,0,0,0,0,0,draw,0,0,1,47.0,16.0,31.0,1
2006 FIFA Men's World Cup,2006-06-10,group stage,0,0,Group C,Argentina,Ivory Coast,ARG,CIV,1425.25,1500.0,-74.75,1.0,1.2,1.4,0.0,0.0,0.0,0,0,2,1,3,1,home_win,1,0,0,9.0,32.0,-23.0,1
2006 FIFA Men's World Cup,2006-06-11,group stage,0,0,Group D,Angola,Portugal,AGO,PRT,1500.0,1561.11,-61.1099999999999,0.0,0.0,0.0,1.4,1.6,0.6,0,0,0,1,1,-1,away_win,0,1,0,57.0,7.0,50.0,1
2006 FIFA Men's World Cup,2006-06-11,group stage,0,0,Group D,Mexico,Iran,MEX,IRN,1570.2,1412.62,157.58000000000015,1.0,1.2,1.4,0.8,1.8,0.8,0,0,3,1,4,2,home_win,1,0,0,4.0,23.0,-19.0,1
2006 FIFA Men's World Cup,2006-06-11,group stage,0,0,Group C,Serbia and Montenegro,Netherlands,SCG,NLD,1500.0,1548.91,-48.91000000000008,0.0,0.0,0.0,1.6,1.4,1.4,0,0,0,1,1,-1,away_win,0,1,0,44.0,3.0,41.0,1
2006 FIFA Men's World Cup,2006-06-12,group stage,0,0,Group F,Australia,Japan,AUS,JPN,1624.11,1499.5,124.6099999999999,0.0,1.67,0.33,1.2,1.0,1.4,0,0,3,1,4,2,home_win,1,0,0,42.0,18.0,24.0,1
2006 FIFA Men's World Cup,2006-06-12,group stage,0,0,Group E,United States,Czech Republic,USA,CZE,1540.58,1500.0,40.57999999999993,1.4,1.4,1.4,0.0,0.0,0.0,0,0,0,3,3,-3,away_win,0,1,0,5.0,2.0,3.0,1
2006 FIFA Men's World Cup,2006-06-12,group stage,0,0,Group E,Italy,Ghana,ITA,GHA,1474.98,1500.0,-25.019999999999985,1.0,1.0,0.8,0.0,0.0,0.0,0,0,2,0,2,2,home_win,1,0,0,13.0,48.0,-35.0,1
2006 FIFA Men's World Cup,2006-06-13,group stage,0,0,Group G,South Korea,Togo,KOR,TGO,1502.31,1500.0,2.309999999999945,1.0,1.0,1.8,0.0,0.0,0.0,0,0,2,1,3,1,home_win,1,0,0,29.0,61.0,-32.0,1
2006 FIFA Men's World Cup,2006-06-13,group stage,0,0,Group G,France,Switzerland,FRA,CHE,1501.4,1448.44,52.96000000000004,1.0,0.8,1.4,1.0,1.8,0.8,0,0,0,0,0,0,draw,0,0,1,8.0,35.0,-27.0,1
2006 FIFA Men's World Cup,2006-06-13,group stage,0,0,Group F,Brazil,Croatia,BRA,HRV,1559.83,1522.26,37.569999999999936,2.4,0.6,3.0,1.0,1.2,1.2,0,0,1,0,1,1,home_win,1,0,0,1.0,23.0,-22.0,1
2006 FIFA Men's World Cup,2006-06-14,group stage,0,0,Group H,Spain,Ukraine,ESP,UKR,1520.17,1500.0,20.170000000000076,2.0,1.0,2.4,0.0,0.0,0.0,0,0,4,0,4,4,home_win,1,0,0,5.0,45.0,-40.0,1
2006 FIFA Men's World Cup,2006-06-14,group stage,0,0,Group H,Tunisia,Saudi Arabia,TUN,SAU,1543.22,1481.8,61.42000000000007,0.4,1.4,0.4,0.4,3.6,0.2,0,0,2,2,4,0,draw,0,0,1,21.0,34.0,-13.0,1
2006 FIFA Men's World Cup,2006-06-14,group stage,0,0,Group A,Germany,Poland,DEU,POL,1561.04,1510.42,50.61999999999989,1.4,0.8,2.4,0.6,2.6,0.6,0,0,1,0,1,1,home_win,1,0,0,19.0,29.0,-10.0,1
2006 FIFA Men's World Cup,2006-06-15,group stage,0,0,Group A,Ecuador,Costa Rica,ECU,CRI,1509.48,1531.73,-22.25,1.0,1.0,1.5,1.6,2.8,0.8,0,0,3,0,3,3,home_win,1,0,0,39.0,26.0,13.0,1
2006 FIFA Men's World Cup,2006-06-15,group stage,0,0,Group B,England,Trinidad and Tobago,ENG,TTO,1517.67,1501.54,16.13000000000011,1.2,0.4,2.0,0.0,0.0,1.0,0,0,2,0,2,2,home_win,1,0,0,10.0,47.0,-37.0,1
2006 FIFA Men's World Cup,2006-06-15,group stage,0,0,Group B,Sweden,Paraguay,SWE,PRY,1531.99,1428.64,103.34999999999992,1.0,1.0,1.2,1.2,1.6,0.8,0,0,1,0,1,1,home_win,1,0,0,16.0,33.0,-17.0,1
2006 FIFA Men's World Cup,2006-06-16,group stage,0,0,Group D,Mexico,Angola,MEX,AGO,1579.4,1574.32,5.080000000000155,1.4,1.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,draw,0,0,1,4.0,57.0,-53.0,1
2006 FIFA Men's World Cup,2006-06-16,group stage,0,0,Group C,Argentina,Serbia and Montenegro,ARG,SCG,1444.64,1562.67,-118.02999999999996,1.0,1.0,1.4,0.0,1.0,0.0,0,0,6,0,6,6,home_win,1,0,0,9.0,44.0,-35.0,1
2006 FIFA Men's World Cup,2006-06-16,group stage,0,0,Group C,Netherlands,Ivory Coast,NLD,CIV,1486.24,1480.61,5.630000000000109,1.4,1.0,1.8,1.0,2.0,0.0,0,0,2,1,3,1,home_win,1,0,0,3.0,32.0,-29.0,1
2006 FIFA Men's World Cup,2006-06-17,group stage,0,0,Group D,Portugal,Iran,PRT,IRN,1486.79,1403.42,83.36999999999989,1.6,1.4,1.2,0.8,2.2,0.6,0,0,2,0,2,2,home_win,1,0,0,7.0,23.0,-16.0,1
2006 FIFA Men's World Cup,2006-06-17,group stage,0,0,Group E,Czech Republic,Ghana,CZE,GHA,1522.72,1482.85,39.87000000000012,3.0,0.0,3.0,0.0,2.0,0.0,0,0,0,2,2,-2,away_win,0,1,0,2.0,48.0,-46.0,1
2006 FIFA Men's World Cup,2006-06-17,group stage,0,0,Group E,Italy,United States,ITA,USA,1492.13,1517.86,-25.72999999999979,1.4,1.0,1.4,0.8,1.6,0.8,0,0,1,1,2,0,draw,0,0,1,13.0,5.0,8.0,1
2006 FIFA Men's World Cup,2006-06-18,group stage,0,0,Group F,Japan,Croatia,JPN,HRV,1489.0,1507.98,-18.980000000000015,1.2,1.2,1.4,0.8,1.0,1.2,0,0,0,0,0,0,draw,0,0,1,18.0,23.0,-5.0,1
2006 FIFA Men's World Cup,2006-06-18,group stage,0,0,Group F,Brazil,Australia,BRA,AUS,1574.11,1634.61,-60.5,1.6,0.2,3.0,0.75,1.5,1.0,0,0,2,0,2,2,home_win,1,0,0,1.0,42.0,-41.0,1
2006 FIFA Men's World Cup,2006-06-18,group stage,0,0,Group G,France,South Korea,FRA,KOR,1498.98,1518.2,-19.220000000000027,0.6,0.6,1.0,1.2,1.2,1.8,0,0,1,1,2,0,draw,0,0,1,8.0,29.0,-21.0,1
2006 FIFA Men's World Cup,2006-06-19,group stage,0,0,Group G,Togo,Switzerland,TGO,CHE,1484.11,1450.86,33.25,1.0,2.0,0.0,1.0,1.4,1.0,0,0,0,2,2,-2,away_win,0,1,0,61.0,35.0,26.0,1
2006 FIFA Men's World Cup,2006-06-19,group stage,0,0,Group H,Saudi Arabia,Ukraine,SAU,UKR,1484.6,1484.93,-0.3300000000001546,0.8,3.2,0.4,0.0,4.0,0.0,0,0,0,4,4,-4,away_win,0,1,0,34.0,45.0,-11.0,1
2006 FIFA Men's World Cup,2006-06-19,group stage,0,0,Group H,Spain,Tunisia,ESP,TUN,1535.24,1540.42,-5.180000000000064,2.2,0.8,2.4,0.8,1.6,0.6,0,0,3,1,4,2,home_win,1,0,0,5.0,21.0,-16.0,1
2006 FIFA Men's World Cup,2006-06-20,group stage,0,0,Group B,Paraguay,Trinidad and Tobago,PRY,TTO,1417.26,1486.28,-69.01999999999998,0.8,1.4,0.6,0.0,1.0,0.5,0,0,2,0,2,2,home_win,1,0,0,33.0,47.0,-14.0,1
2006 FIFA Men's World Cup,2006-06-20,group stage,0,0,Group B,Sweden,England,SWE,ENG,1543.37,1532.93,10.439999999999827,1.0,0.8,1.6,1.4,0.4,2.0,0,0,2,2,4,0,draw,0,0,1,16.0,10.0,6.0,1
2006 FIFA Men's World Cup,2006-06-20,group stage,0,0,Group A,Costa Rica,Poland,CRI,POL,1514.71,1496.73,17.980000000000018,1.4,2.6,0.8,0.6,2.0,0.6,0,0,1,2,3,-1,away_win,0,1,0,26.0,29.0,-3.0,1
2006 FIFA Men's World Cup,2006-06-20,group stage,0,0,Group A,Ecuador,Germany,ECU,DEU,1526.5,1574.73,-48.23000000000002,1.4,0.8,1.8,1.4,0.8,2.4,0,0,0,3,3,-3,away_win,0,1,0,39.0,19.0,20.0,1
2006 FIFA Men's World Cup,2006-06-21,group stage,0,0,Group D,Iran,Angola,IRN,AGO,1391.19,1574.55,-183.3599999999999,0.6,1.8,0.6,0.0,0.5,0.5,0,0,1,1,2,0,draw,0,0,1,23.0,57.0,-34.0,1
2006 FIFA Men's World Cup,2006-06-21,group stage,0,0,Group D,Portugal,Mexico,PRT,MEX,1499.02,1579.17,-80.15000000000009,1.8,0.8,1.8,1.2,1.0,1.6,0,0,2,1,3,1,home_win,1,0,0,7.0,4.0,3.0,1
2006 FIFA Men's World Cup,2006-06-21,group stage,0,0,Group C,Ivory Coast,Serbia and Montenegro,CIV,SCG,1464.87,1541.43,-76.56000000000017,1.0,2.0,0.0,0.0,3.5,0.0,0,0,3,2,5,1,home_win,1,0,0,32.0,44.0,-12.0,1
